acceptability,affectedness,answer,comprehension,hasQuestion,id,live_row,offline,practice,question,response,sentence,subject_nr,type,catalan,latin
0,no,SI,A,1,101,23,no,no,Clara fue a la farmacia con su hermana.,"[0.765333890914917, 0.5441925525665283, 0.4385812282562256, 0.8274779319763184, 1.1514859199523926, 0.592195987701416, 0.36085987091064453, 0.558983564376831, 0.9423956871032715, 0.3233811855316162, 0.9507420063018799]",Clara fue con su hermanas a la farmacia después del desayuno.,24,1,1,0
0,no,0,0,0,100,24,no,no,0,"[0.5813140869140625, 0.4814915657043457, 0.40894126892089844, 0.40837788581848145, 0.555858850479126, 0.4374547004699707, 0.37062931060791016, 0.3672363758087158, 0.34508800506591797, 0.6268579959869385]",Estuvieron caminando a la orilla del mar toda la tarde.,24,1,1,0
0,no,NO,E,1,100,25,no,no,Andrés contó una historia,"[0.45652318000793457, 0.47144627571105957, 0.450824499130249, 0.5173213481903076, 0.4813358783721924, 0.24688339233398438, 0.6844871044158936, 0.38338232040405273, 0.6010408401489258, 0.5000715255737305]",Andrés cantó una canción a su hija antes de acostarla.,24,0,1,0
0,no,0,0,0,26,26,no,no,0,"[0.42053794860839844, 1.2649669647216797, 0.7306344509124756, 0.49161362648010254, 0.5165164470672607, 0.36462926864624023, 0.4135706424713135, 0.42473459243774414, 0.356034517288208, 0.47521400451660156]",Juan escuchó la alarma en el balcón durante una noche.,24,5,1,0
0,no,0,0,0,40,27,no,no,0,"[0.7081468105316162, 0.9530858993530273, 0.42666101455688477, 1.0254223346710205, 0.5968847274780273, 0.6182491779327393, 0.7330913543701172, 0.5100786685943604, 1.4051525592803955, 0.5003225803375244]",Adrián percibió la mujer detrás de él durante algunos minutos.,24,3,1,0
0,no,0,0,0,20,28,no,no,0,"[0.7550985813140869, 0.8756744861602783, 0.8944923877716064, 0.8106935024261475, 1.020101547241211, 1.476294994354248, 0.4000117778778076, 0.4528629779815674, 0.4627854824066162, 0.49348974227905273]",Claudia maltrató la camiseta en la casa durante varios años.,24,5,1,0
0,no,0,0,0,4,29,no,no,0,"[0.7990057468414307, 0.8329894542694092, 0.5773866176605225, 0.7062215805053711, 0.9756054878234863, 0.53360915184021, 0.5733118057250977, 0.7923245429992676, 0.49135375022888184, 0.40929746627807617, 0.44495487213134766]",Jorge arrolló a la valla en la calle en un segundo.,24,2,1,0
0,no,0,0,0,101,30,no,no,0,"[0.5793237686157227, 0.639531135559082, 0.6464622020721436, 0.7668442726135254, 0.5859837532043457, 0.7107627391815186, 0.4182872772216797, 0.6693451404571533, 0.3967750072479248, 0.6976490020751953]",Laura mostró las fotos a sus amigas en la parque.,24,0,1,0
0,no,SI,E,1,3,31,no,no,Lo que Pedro hizo fue un secuestro.,"[0.8898501396179199, 0.6548571586608887, 0.430255651473999, 0.4957277774810791, 0.5116305351257324, 0.49115967750549316, 0.4695587158203125, 0.5885050296783447, 0.47148871421813965, 0.4078183174133301, 0.5331270694732666]",Pablo secuestró a la turista en el aeropuerto durante una hora.,24,0,1,0
0,no,0,0,0,100,32,no,no,0,"[0.48955583572387695, 0.44136929512023926, 0.4744527339935303, 0.511030912399292, 0.5785284042358398, 0.43357372283935547, 0.3586874008178711, 0.3415508270263672, 0.32996511459350586, 0.4953930377960205]",Julia pasó la sal a su madre durante la cena.,24,0,1,0
0,no,0,0,0,19,33,no,no,0,"[0.5112688541412354, 0.551180362701416, 0.6470420360565186, 1.0687754154205322, 0.5399386882781982, 0.372464656829834, 0.4167201519012451, 0.36002135276794434, 0.3946404457092285, 0.43828725814819336, 0.8501765727996826]",Lucas arrastró a la víctima en la calle por un tiempo.,24,0,1,0
0,no,0,0,0,47,34,no,no,0,"[0.854886531829834, 0.8907952308654785, 0.7546873092651367, 0.8750979900360107, 0.8235375881195068, 0.5743613243103027, 0.8077456951141357, 0.3774862289428711, 0.42755699157714844, 0.7762668132781982]",Marta descartó la aspirante en la selección en un día.,24,3,1,0
0,no,0,0,0,100,35,no,no,0,"[1.375112771987915, 0.8199665546417236, 0.7928981781005859, 0.7010681629180908, 0.7505662441253662, 0.8035290241241455, 1.496973991394043, 0.6908128261566162, 1.2991886138916016, 0.4547126293182373]",Los pájaros vuelan alto sobre los árboles en primavera alegre.,24,2,1,0
0,no,0,0,0,101,36,no,no,0,"[0.5989434719085693, 0.4214141368865967, 0.5109817981719971, 0.5228686332702637, 0.879155158996582, 0.5298304557800293, 1.1127889156341553, 0.6615819931030273, 0.3697690963745117, 0.8564746379852295]",Sara contó la historia a sus hijo antes de dormir.,24,0,1,0
0,no,No,E,1,100,37,no,no,El bebé dormía plácidamente.,"[0.5475263595581055, 0.5080230236053467, 0.7185842990875244, 1.2039871215820312, 1.0217618942260742, 0.4196598529815674, 0.6198148727416992, 0.6999795436859131, 0.6076984405517578, 0.5439529418945312]",El bebé lloraba constantemente durante la noche sin razón aparente.,24,2,1,0
0,no,0,0,0,101,38,no,no,0,"[0.7386679649353027, 0.6207489967346191, 0.7589685916900635, 1.1231040954589844, 0.46210789680480957, 0.39537477493286133, 0.7476339340209961, 0.3540916442871094, 0.35845065116882324, 0.47629427909851074]",María se despertó sobresaltado a los gritos de su hermano.,24,1,1,0
0,no,0,0,0,10,39,no,no,0,"[0.7289779186248779, 0.46980834007263184, 0.744046688079834, 0.6861221790313721, 1.1152617931365967, 0.8390536308288574, 0.7199826240539551, 0.8567907810211182, 1.4476747512817383, 0.48202991485595703]",Mateo eliminó una rehén en el banco en pocos segundos.,24,4,1,0
0,no,0,0,0,24,40,no,no,0,"[0.8952205181121826, 0.734755277633667, 0.6062426567077637, 0.7089545726776123, 1.3267173767089844, 0.6235010623931885, 0.8327422142028809, 0.4815959930419922, 0.3984963893890381, 0.6647045612335205]",Coral guió una turista en el palacio en una hora.,24,4,1,0
0,no,NO,E,1,31,41,no,no,Miguel tuvo que esperar una semana.,"[0.6804938316345215, 0.6482813358306885, 0.4917781352996826, 0.6295545101165771, 0.6750433444976807, 0.5619354248046875, 0.528080940246582, 0.5100672245025635, 0.4142606258392334, 0.8306870460510254, 1.1751914024353027]",Miguel recibió a la caja en la casa en un día.,24,2,1,0
0,no,NO,E,1,6,42,no,no,El beso tuvo lugar en un museo.,"[0.4435863494873047, 0.43718695640563965, 0.4175407886505127, 0.40747857093811035, 0.4697284698486328, 0.4413166046142578, 0.6084151268005371, 0.5378096103668213, 0.4401280879974365, 0.4677853584289551, 0.49327850341796875]",Francisco besó a una novia en la iglesia durante unos segundos.,24,1,1,0
0,no,SI,A,1,37,43,no,no,Isabel miraba por la ventana.,"[0.4507942199707031, 0.7440230846405029, 0.6298282146453857, 0.6517443656921387, 0.5937747955322266, 0.8924221992492676, 0.6291613578796387, 0.7698392868041992, 0.3993353843688965, 0.3804891109466553, 0.43759703636169434]",Isabel vió a la tormenta desde su ventana durante una mañana.,24,2,1,0
0,no,NO,E,1,100,44,no,no,Lucía y su compañero estaban en el salón.,"[0.4323921203613281, 0.698418140411377, 0.6769647598266602, 0.7975530624389648, 0.7643020153045654, 1.0493764877319336, 0.3609020709991455, 0.3375706672668457, 0.36005496978759766, 0.4528486728668213]",Lucía ofreció un café a su compañero en la cocina.,24,0,1,0
0,no,SI,A,1,39,45,no,no,Valeria fue a un concierto.,"[0.41042375564575195, 0.42974853515625, 0.7719542980194092, 0.415607213973999, 0.6628701686859131, 0.5715615749359131, 0.6205382347106934, 0.4864461421966553, 0.29932665824890137, 0.6180758476257324]",Valeria admiró una cantante en el teatro durante el concierto.,24,4,1,0
0,no,0,0,0,100,46,no,no,0,"[0.8424763679504395, 0.6831018924713135, 1.6494898796081543, 0.6343514919281006, 1.128654956817627, 1.0044214725494385, 0.450549840927124, 0.3501708507537842, 0.44112396240234375, 0.874021053314209]",El anciano hablaba a solas consigo mismo en el jardín.,24,1,1,0
0,no,0,0,0,30,47,no,no,0,"[0.534111499786377, 0.700608491897583, 0.6064732074737549, 0.8709468841552734, 0.6632072925567627, 0.6155633926391602, 2.847813367843628, 1.1815249919891357, 0.41243934631347656, 0.4056212902069092, 0.392885684967041]",Carlos esperó a la furgoneta en la esquina durante una hora.,24,2,1,0
0,no,0,0,0,101,48,no,no,0,"[0.5244927406311035, 0.6347417831420898, 0.47361207008361816, 0.8935332298278809, 0.37433671951293945, 0.38916873931884766, 0.43778181076049805, 0.519744873046875, 0.6422882080078125]",La película empiezan exactamente a las ocho en punto.,24,1,1,0
0,no,NO,E,1,100,49,no,no,El coche era azul.,"[0.6776342391967773, 0.40250086784362793, 0.7169914245605469, 0.6732373237609863, 0.7605593204498291, 0.7654454708099365, 0.7226629257202148, 0.8117198944091797, 0.525627851486206, 0.5111043453216553]",El coche rojo aparcó frente a la casa de Marta.,24,2,1,0
0,no,SI,A,1,101,50,no,no,Ayer estudiaron matemáticas.,"[0.43738317489624023, 0.6179990768432617, 0.39368319511413574, 0.44873666763305664, 0.8307771682739258, 0.5341024398803711, 0.5357298851013184, 0.39124035835266113, 0.4443385601043701, 0.9224612712860107]",Nos sentamos juntos para estudiando matemáticas toda la tarde ayer.,24,2,1,0
0,no,NO,E,1,101,51,no,no,El profesor y los alumnos estaban fuera del aula.,"[0.5048577785491943, 0.5853445529937744, 0.6637141704559326, 0.5662932395935059, 0.44492435455322266, 0.4791100025177002, 0.4757227897644043, 0.39377427101135254, 0.478792667388916]",El profesor explicó la lección los alumnos en clase.,24,0,1,0
0,no,NO,E,1,100,52,no,no,El autobus llegó puntual.,"[0.3422818183898926, 0.6892008781433105, 0.4276902675628662, 0.4008309841156006, 0.40750908851623535, 0.3808584213256836, 0.4758145809173584, 0.7047073841094971, 0.5522363185882568, 0.2863810062408447, 0.5665180683135986]",El autobús llegó con retraso a la parada equivocada del centro.,24,1,1,0
0,no,SI,E,1,27,53,no,no,Felipe es presentador de teatro.,"[0.5076308250427246, 0.5139360427856445, 0.5173962116241455, 0.7775866985321045, 0.6528317928314209, 0.4420492649078369, 0.6295797824859619, 0.7130708694458008, 0.8552329540252686, 0.5037846565246582, 0.811539888381958]",Felipe anunció a una cantante en el escenario en cinco minutos.,24,1,1,0
0,no,NO,E,1,16,54,no,no,La guerra duró más de dos años.,"[0.5758941173553467, 0.6361887454986572, 0.3430464267730713, 0.44292712211608887, 1.0403800010681152, 0.42332887649536133, 0.3983194828033447, 0.35184669494628906, 0.3793642520904541, 0.3392035961151123, 0.1687777042388916]",Valentina venció a la adversaria en la guerra en dos años.,24,0,1,0
0,no,SI,A,1,32,55,no,no,Martin estaba en el hospital.,"[0.607046365737915, 0.30878472328186035, 0.4311106204986572, 0.6675398349761963, 0.30553197860717773, 0.361983060836792, 0.5602555274963379, 0.3155663013458252, 0.3197319507598877, 0.5142760276794434]",Martín buscó una médica en el hospital durante dos horas.,24,4,1,0
0,no,0,0,0,29,56,no,no,0,"[0.3858673572540283, 0.4189186096191406, 0.4240541458129883, 0.40300965309143066, 0.1394338607788086, 0.820483922958374, 0.6025328636169434, 0.8534035682678223, 0.3670008182525635, 0.3715829849243164, 1.2180099487304688]",Alfonso miró a la estrella en la colina durante dos horas.,24,2,1,0
0,no,0,0,0,13,57,no,no,0,"[0.5705289840698242, 0.5725891590118408, 0.4104270935058594, 0.6462335586547852, 0.7268860340118408, 0.4503757953643799, 0.4126918315887451, 0.6883270740509033, 0.29810166358947754, 0.6292581558227539, 0.5386722087860107]",Martina atropelló a una anciana en el aparcamiento en pocos minutos.,24,1,1,0
0,no,SI,A,1,41,58,no,no,Emma pasó semanas investigando.,"[0.7889766693115234, 0.4759509563446045, 0.5885248184204102, 0.5847072601318359, 0.776975154876709, 0.5430231094360352, 0.6559386253356934, 0.4458122253417969, 1.2746286392211914, 0.9119951725006104]",Emma investigó la epidemia en la ciudad durante varias semanas.,24,5,1,0
0,no,0,0,0,33,59,no,no,0,"[0.5376029014587402, 0.5851144790649414, 0.6065247058868408, 0.39677953720092773, 0.4183332920074463, 0.7523868083953857, 0.6473798751831055, 1.2014055252075195, 0.6560959815979004, 0.8330574035644531, 0.8933355808258057]",Marco imaginó a la fiesta en la playa durante dos minutos.,24,2,1,0
0,no,SI,A,1,101,60,no,no,Maria y su hermana estaban en la biblioteca.,"[0.6649904251098633, 1.1583178043365479, 0.9946002960205078, 0.9863507747650146, 0.6207432746887207, 0.42819857597351074, 0.542377233505249, 0.41214895248413086, 0.5345423221588135]",María dio el libro su hermana en la biblioteca.,24,0,1,0
0,no,NO,E,1,46,61,no,no,Alejandro estaba en el centro comercial.,"[1.0506346225738525, 0.9013059139251709, 0.7820122241973877, 0.5865828990936279, 0.7496950626373291, 0.32752108573913574, 0.3891720771789551, 0.8072676658630371, 0.4581594467163086, 0.6269409656524658, 0.8150177001953125]",Alejandro identificó a una agresora en el aeropuerto en dos horas.,24,1,1,0
0,no,0,0,0,35,62,no,no,0,"[0.3286917209625244, 0.9860708713531494, 0.44634318351745605, 0.5794658660888672, 0.494736909866333, 0.5141351222991943, 0.6140456199645996, 0.321136474609375, 0.37152624130249023, 0.41149449348449707]",Carlos vigiló la niña en la habitación durante unas horas.,24,3,1,0
0,no,SI,A,1,100,63,no,no,Ana escribió la carta desde la playa.,"[0.45982933044433594, 0.5330748558044434, 0.3318290710449219, 0.5120317935943604, 0.5038647651672363, 0.36728405952453613, 0.749622106552124, 0.3560800552368164, 0.5965771675109863, 0.5326590538024902]",Ana escribió una carta a su abuela desde la playa.,24,0,1,0
0,no,0,0,0,100,64,no,no,0,"[0.3832581043243408, 0.48352479934692383, 0.5051114559173584, 0.8994171619415283, 0.7567634582519531, 0.6154415607452393, 0.5335161685943604, 0.3261384963989258, 0.3889882564544678, 0.42592453956604004]",El mensajero entregó el paquete a Marta en su casa.,24,0,1,0
0,no,NO,E,1,101,65,no,no,El avión despegó con retraso.,"[0.43053293228149414, 0.45475125312805176, 0.5121114253997803, 0.6015322208404541, 0.3558354377746582, 0.4067652225494385, 0.5799422264099121, 0.40361452102661133, 0.454911470413208, 0.7025902271270752]",El avión despegó puntualmente a la siete de la mañana.,24,1,1,0
0,no,SI,A,1,100,66,no,no,La cena se preparó en casa.,"[0.5796940326690674, 0.5758206844329834, 0.4748697280883789, 0.48591160774230957, 0.4126462936401367, 0.45897603034973145, 0.43237972259521484, 0.46883702278137207, 0.5620977878570557, 0.7878684997558594, 0.40773630142211914]",Mi madre preparó la cena a toda la familia en casa.,24,0,1,0
0,no,0,0,0,49,67,no,no,0,"[0.4678690433502197, 0.547635555267334, 0.47814464569091797, 0.49454545974731445, 0.48009443283081055, 0.3793790340423584, 0.41281676292419434, 0.40564465522766113, 0.41590452194213867, 0.5475752353668213]",Alba mencionó una actriz en el teatro tras varios minutos.,24,4,1,0
0,no,NO,E,1,12,68,no,no,El combate duró varias horas.,"[0.39392542839050293, 0.470989465713501, 0.7278690338134766, 0.4635777473449707, 0.4095180034637451, 0.41529011726379395, 0.4385387897491455, 0.39581823348999023, 0.6527233123779297, 0.485198974609375, 0.5204067230224609]",Paula abatió a la contrincante en el ring en pocos minutos.,24,0,1,0
0,no,NO,E,1,18,69,no,no,María iba en bicicleta.,"[0.4197499752044678, 0.5940380096435547, 0.46825480461120605, 0.5863652229309082, 0.46253466606140137, 0.44110107421875, 0.43854832649230957, 0.47992658615112305, 0.47483253479003906, 1.1185894012451172]",María transportó una mochilera en la furgoneta durante un día.,24,4,1,0
0,no,0,0,0,101,70,no,no,0,"[0.3882434368133545, 0.8143949508666992, 0.47876954078674316, 0.5330803394317627, 0.3458726406097412, 0.40642213821411133, 0.3236241340637207, 0.39679956436157227, 0.3471982479095459, 0.39765334129333496]",El perro ladran fuerte cada vez que pasa un coche.,24,2,1,0
0,no,NO,E,1,25,71,no,no,Pedro observó durante unos minutos.,"[0.5084962844848633, 0.5893142223358154, 0.3864860534667969, 0.525627613067627, 0.41303372383117676, 0.41528940200805664, 0.5192530155181885, 0.3694925308227539, 0.3300178050994873, 0.6899888515472412]",Pedro observó la secretaria en la oficina durante una hora.,24,3,1,0
0,no,0,0,0,100,72,no,no,0,"[0.40929150581359863, 0.6970288753509521, 0.4259915351867676, 0.44112205505371094, 0.3047928810119629, 0.42205095291137695, 0.5034177303314209, 0.6547787189483643, 0.33191680908203125, 0.4124631881713867]",El gato saltó a la mesa para robar la comida.,24,1,1,0
0,no,0,0,0,7,73,no,no,0,"[0.34914088249206543, 0.5570464134216309, 0.3457167148590088, 0.3969128131866455, 0.5865049362182617, 0.4051487445831299, 0.3873329162597656, 0.47582459449768066, 0.4317739009857178, 0.3767213821411133, 0.7500231266021729]",Tomás empujó a la vieja a la puerta en pocos segundos.,24,0,1,0
0,no,0,0,0,101,74,no,no,0,"[0.7253720760345459, 0.7103562355041504, 0.6082255840301514, 0.48782968521118164, 0.5095338821411133, 0.5357174873352051, 0.3649895191192627, 0.4827094078063965, 0.561347246170044]",Pedro devolvió el libro la biblioteca el lunes pasado.,24,0,1,0
0,no,0,0,0,42,75,no,no,0,"[0.6489899158477783, 0.57169508934021, 0.4113941192626953, 0.8257162570953369, 0.407454252243042, 0.40370631217956543, 0.5877022743225098, 0.3564753532409668, 0.7014317512512207, 0.7820572853088379]",Ismael encontró la dificultad en la carretera en pocas horas.,24,5,1,0
0,no,0,0,0,101,76,no,no,0,"[0.5382769107818604, 0.4407632350921631, 0.6858177185058594, 0.4990723133087158, 0.5081901550292969, 0.6281712055206299, 0.517629861831665, 0.4383711814880371, 0.4969782829284668, 0.6188411712646484]",Mi primo viaja sola por Europa durante el verano próximo.,24,2,1,0
0,no,0,0,0,100,77,no,no,0,"[0.5218536853790283, 0.5837998390197754, 0.5404214859008789, 0.5985207557678223, 0.6553261280059814, 0.6635150909423828, 0.5875983238220215, 0.6070091724395752, 0.8480892181396484, 0.46932005882263184, 1.0837712287902832]",Mi hermano vendió su coche a un amigo de la universidad.,24,0,1,0
0,no,SI,A,1,9,78,no,no,Había fuego en la plaza.,"[0.5426642894744873, 0.5023648738861084, 0.4510157108306885, 0.4705536365509033, 0.5073716640472412, 0.40425896644592285, 0.4791679382324219, 0.4725065231323242, 0.4419686794281006, 0.49391961097717285, 0.6138131618499756]",Carlos quemó a la bruja en la plaza en pocos minutos.,24,0,1,0
0,no,NO,E,1,100,79,no,no,Viajan a Argentina cada invierno.,"[0.37478184700012207, 0.3878600597381592, 0.39531588554382324, 0.4212350845336914, 0.7024266719818115, 0.35613274574279785, 0.3668034076690674, 0.43157124519348145, 0.536902666091919]",Mis padres viajan en avión a Argentina cada verano.,24,1,1,0
0,no,NO,E,1,1,80,no,no,Carlos tardó mucho en hacer el asalto.,"[0.36643433570861816, 0.5115401744842529, 0.4215211868286133, 0.44289207458496094, 0.39045214653015137, 0.44515275955200195, 0.48122191429138184, 0.4101142883300781, 0.4136378765106201, 2.0211527347564697]",Carlos asaltó la camioneta en el barrio en pocos instantes.,24,5,1,0
0,no,NO,E,1,101,81,no,no,LLegaron a casa después del aconecher.,"[0.4043753147125244, 3.3950955867767334, 0.46648311614990234, 0.5253686904907227, 0.46294164657592773, 0.31344103813171387, 0.4259634017944336, 0.4366281032562256, 0.37515711784362793, 0.9860949516296387]",Los campesinos llegaron cansado a casa justo antes del anochecer.,24,1,1,0
0,no,0,0,0,23,82,no,no,0,"[0.4509575366973877, 0.42598533630371094, 0.5602083206176758, 0.3642275333404541, 0.5705065727233887, 0.43805766105651855, 0.4782133102416992, 0.4522373676300049, 0.4194929599761963, 0.40897417068481445, 0.6607534885406494]",Daniel remolcó a una enferma en la calle durante algunos minutos.,24,1,1,0
